,customerid,balance,numofproducts,hascrcard,tenure,isactivemember,exited,surname,creditscore,geography,gender,age,estimatedsalary,estimatedsalary_group,age_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-32,age_group_33-44,age_group_45-60,age_group_above 60,numofproducts_2,numofproducts_3,numofproducts_4,saving_group_below 50k,saving_group_50k-100k,saving_group_100k - 150k,saving_group_150k - 200k,saving_group_above 200k,creditscore_group_650-700,creditscore_group_above 700,stay_proba,exit_proba,predicted
8074,15590349,0.0,1,0,9,0,1,Rowland,732,france,female,36,3749.0,1k-20k,33-44,0,no saving,above 700,0.0,0.7639999999999999,0.24324324324324326,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.37518114660615587,0.6248188533938441,0.0
8075,15741693,130661.96,1,1,4,1,0,Barnard,693,france,male,40,101918.96,100k - 150k,33-44,1,100k - 150k,650-700,0.0,0.686,0.2972972972972973,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.7293434596010817,0.27065654039891823,0.0
8076,15618446,0.0,2,1,8,1,0,Nnonso,576,france,female,50,57802.62,50k - 100k,45-60,0,no saving,below 650,0.3333333333333333,0.45200000000000007,0.4324324324324324,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5629077856501377,0.4370922143498623,0.0
8077,15766552,0.0,2,0,6,0,0,Rossi,643,france,male,37,142454.77,100k - 150k,33-44,0,no saving,below 650,0.3333333333333333,0.586,0.25675675675675674,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8143927520866135,0.18560724791338645,0.0
8078,15668775,130747.1,1,0,3,0,0,Pendred,757,france,male,47,143829.54,100k - 150k,45-60,1,100k - 150k,above 700,0.0,0.814,0.39189189189189194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.16973130028374972,0.8302686997162503,1.0
8079,15757895,106629.49,1,1,6,1,0,Martin,569,germany,male,30,44114.88,20k-50k,24-32,1,100k - 150k,below 650,0.0,0.43800000000000006,0.16216216216216217,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6877141283293455,0.3122858716706544,0.0
8080,15774551,112029.83,1,1,3,1,0,K?,772,spain,male,36,186948.35,150k - 200k,33-44,1,100k - 150k,above 700,0.0,0.844,0.24324324324324326,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.689554498241225,0.310445501758775,0.0
8081,15684011,130575.26,1,1,7,1,0,Miller,576,germany,male,29,173629.78,150k - 200k,24-32,1,100k - 150k,below 650,0.0,0.45200000000000007,0.14864864864864863,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6877141283293455,0.3122858716706544,0.0
8082,15736146,96679.71,1,1,4,1,0,Afamefula,608,germany,male,28,49133.45,20k-50k,24-32,1,50k-100k,below 650,0.0,0.5159999999999999,0.13513513513513514,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7414040249174522,0.25859597508254784,0.0
8083,15656286,0.0,2,0,0,0,0,Sims,794,france,male,33,178122.71,150k - 200k,33-44,0,no saving,above 700,0.3333333333333333,0.888,0.2027027027027027,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8281680693814634,0.17183193061853666,0.0
8084,15774847,171740.69,1,0,6,0,0,Knight,593,france,male,50,20893.61,20k-50k,45-60,1,150k - 200k,below 650,0.0,0.4859999999999999,0.4324324324324324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1584874589087435,0.8415125410912565,1.0
8085,15619340,0.0,2,0,1,0,0,Obijiaku,597,spain,male,38,41303.29,20k-50k,33-44,0,no saving,below 650,0.3333333333333333,0.4939999999999999,0.27027027027027034,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7964881968146131,0.2035118031853869,0.0
8086,15815656,100116.67,1,1,9,1,1,Hopkins,541,germany,female,39,199808.1,150k - 200k,33-44,1,100k - 150k,below 650,0.0,0.382,0.2837837837837838,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.37105494162977515,0.6289450583702249,0.0
8087,15623357,120596.93,1,1,2,1,0,Onio,692,germany,male,24,180490.53,150k - 200k,24-32,1,100k - 150k,650-700,0.0,0.684,0.08108108108108109,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.739129848497915,0.26087015150208503,0.0
8088,15601324,0.0,2,1,1,1,0,Black,697,france,female,48,87400.53,50k - 100k,45-60,0,no saving,650-700,0.3333333333333333,0.6940000000000001,0.40540540540540543,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5760705156744506,0.42392948432554944,0.0
8089,15715510,95984.69,2,1,2,1,0,Eluemuno,768,france,male,29,73686.75,50k - 100k,24-32,1,50k-100k,above 700,0.3333333333333333,0.836,0.14864864864864863,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.9715864260368511,0.02841357396314894,0.0
8090,15663770,142557.11,1,1,1,1,0,Doyle,802,france,male,38,172497.73,150k - 200k,33-44,1,100k - 150k,above 700,0.0,0.904,0.27027027027027034,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.7412731245224309,0.2587268754775692,0.0
8091,15779267,0.0,2,0,5,0,0,Onyemere,584,france,male,47,89286.29,50k - 100k,45-60,0,no saving,below 650,0.3333333333333333,0.46799999999999986,0.39189189189189194,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4705902101382903,0.5294097898617097,0.0
8092,15597957,0.0,2,1,2,1,0,Rahman,614,spain,male,66,180082.7,150k - 200k,above 60,0,no saving,below 650,0.3333333333333333,0.5279999999999999,0.6486486486486487,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8208812969976033,0.17911870300239674,0.0
8093,15584620,143644.16,1,0,6,0,1,Su,850,germany,female,36,22102.25,20k-50k,33-44,1,100k - 150k,above 700,0.0,0.9999999999999999,0.24324324324324326,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1818806650337742,0.8181193349662258,1.0
8094,15750772,132129.72,1,1,6,1,0,Walker,671,france,female,38,76068.95,50k - 100k,33-44,1,100k - 150k,650-700,0.0,0.642,0.27027027027027034,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6355874233043438,0.3644125766956562,0.0
8095,15706557,0.0,2,0,0,0,1,Ferguson,626,france,female,52,32159.46,20k-50k,45-60,0,no saving,below 650,0.3333333333333333,0.5519999999999999,0.4594594594594595,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.3222671592395293,0.6777328407604707,1.0
8096,15594391,183555.24,1,0,2,0,1,Samaniego,770,france,female,68,159557.28,150k - 200k,above 60,1,150k - 200k,above 700,0.0,0.84,0.6756756756756757,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.23674790551292135,0.7632520944870786,1.0
8097,15661656,91902.56,2,1,2,1,0,Onwumelu,633,france,male,38,107673.35,100k - 150k,33-44,1,50k-100k,below 650,0.3333333333333333,0.566,0.27027027027027034,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.9350722884717252,0.06492771152827484,0.0
8098,15631217,156218.19,1,1,6,1,0,Young,663,france,male,40,33607.72,20k-50k,33-44,1,150k - 200k,650-700,0.0,0.626,0.2972972972972973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.75975951760144,0.24024048239856005,0.0
8099,15588955,93259.57,3,0,5,0,1,Mazzi,581,germany,female,43,141035.65,100k - 150k,33-44,1,50k-100k,below 650,0.6666666666666667,0.46199999999999986,0.3378378378378379,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.02593730442590625,0.9740626955740938,1.0
8100,15758252,168085.38,2,1,2,1,0,Toscano,561,germany,female,45,115719.08,100k - 150k,45-60,1,150k - 200k,below 650,0.3333333333333333,0.42200000000000004,0.36486486486486486,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.3219962555322724,0.6780037444677276,1.0
8101,15740223,107714.74,3,0,1,0,1,Walton,479,germany,male,51,86128.21,50k - 100k,45-60,1,100k - 150k,below 650,0.6666666666666667,0.258,0.445945945945946,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.006517201396660344,0.9934827986033397,1.0
8102,15805413,117852.26,2,0,6,0,0,Chiang,769,france,female,31,147668.64,100k - 150k,24-32,1,100k - 150k,above 700,0.3333333333333333,0.838,0.1756756756756757,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.8618597700178835,0.1381402299821165,0.0
8103,15635116,0.0,1,0,2,0,1,Burgos,659,spain,male,60,177480.45,150k - 200k,45-60,0,no saving,650-700,0.0,0.618,0.5675675675675675,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1850302464421455,0.8149697535578545,1.0
8104,15764892,84474.62,2,1,10,1,0,Spinelli,590,spain,female,51,190937.09,150k - 200k,45-60,1,50k-100k,below 650,0.3333333333333333,0.47999999999999987,0.445945945945946,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.580736039131305,0.41926396086869494,0.0
8105,15795936,0.0,2,0,3,0,0,Lung,560,france,male,50,84531.79,50k - 100k,45-60,0,no saving,below 650,0.3333333333333333,0.42000000000000004,0.4324324324324324,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.46753821477623014,0.5324617852237699,0.0
8106,15655232,126803.34,2,1,6,1,0,Noble,437,germany,male,35,161133.4,150k - 200k,33-44,1,100k - 150k,below 650,0.3333333333333333,0.17399999999999993,0.22972972972972977,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8138860599658386,0.18611394003416137,0.0
8107,15640133,0.0,2,0,0,0,0,Pai,661,france,female,34,185555.63,150k - 200k,33-44,0,no saving,650-700,0.3333333333333333,0.622,0.21621621621621623,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7428736004223853,0.25712639957761474,0.0
8108,15751524,68806.84,1,0,10,0,0,Chigozie,677,germany,female,36,33075.24,20k-50k,33-44,1,50k-100k,650-700,0.0,0.654,0.24324324324324326,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.2527429728598145,0.7472570271401855,1.0
8109,15670552,115141.18,1,0,3,0,0,Peavy,560,france,female,31,39806.75,20k-50k,24-32,1,100k - 150k,below 650,0.0,0.42000000000000004,0.1756756756756757,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5634708473787216,0.4365291526212784,0.0
8110,15623966,0.0,2,1,2,1,0,Yermakov,578,france,female,35,26389.92,20k-50k,33-44,0,no saving,below 650,0.3333333333333333,0.45599999999999985,0.22972972972972977,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8760370241480961,0.12396297585190383,0.0
8111,15752193,90723.36,1,1,6,1,0,Burton,421,spain,male,34,12162.76,1k-20k,33-44,1,50k-100k,below 650,0.0,0.1419999999999999,0.21621621621621623,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7350402525355053,0.26495974746449463,0.0
8112,15607269,151249.45,2,1,2,1,0,Costa,492,germany,female,49,167237.94,150k - 200k,45-60,1,150k - 200k,below 650,0.3333333333333333,0.2839999999999999,0.4189189189189189,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.31672142133699,0.68327857866301,1.0
8113,15700752,0.0,2,1,6,1,0,Pugliesi,545,france,female,32,52067.37,50k - 100k,24-32,0,no saving,below 650,0.3333333333333333,0.39,0.1891891891891892,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9366312130876442,0.0633687869123558,0.0
8114,15777901,94752.49,1,0,9,0,1,Lindell,640,germany,female,43,184006.36,150k - 200k,33-44,1,50k-100k,below 650,0.0,0.58,0.3378378378378379,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2240608207681123,0.7759391792318877,1.0
8115,15639117,0.0,1,0,6,0,1,Sorenson,624,spain,female,34,582.59,below 1k,33-44,0,no saving,below 650,0.0,0.5479999999999999,0.21621621621621623,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3472512907557762,0.6527487092442238,1.0
8116,15720203,0.0,1,0,7,0,0,Arcuri,577,spain,male,28,143274.41,100k - 150k,24-32,0,no saving,below 650,0.0,0.45399999999999985,0.13513513513513514,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6650775077717922,0.3349224922282078,0.0
8117,15586236,132084.66,3,1,5,1,1,Banks,704,france,male,31,54474.48,50k - 100k,24-32,1,100k - 150k,above 700,0.6666666666666667,0.7079999999999999,0.1756756756756757,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.3218487261093307,0.6781512738906693,1.0
8118,15676645,0.0,2,1,5,1,0,Parry,523,france,male,45,121428.2,100k - 150k,45-60,0,no saving,below 650,0.3333333333333333,0.346,0.36486486486486486,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6768952749241418,0.3231047250758582,0.0
8119,15715988,0.0,2,1,2,1,0,Cockett,793,france,male,35,79704.12,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.886,0.22972972972972977,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9153949893910119,0.08460501060898802,0.0
8120,15603749,45472.28,1,1,2,1,1,Galkina,564,france,female,53,41055.71,20k-50k,45-60,1,below 50k,below 650,0.0,0.42800000000000005,0.47297297297297297,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.11912022412217349,0.8808797758778265,1.0
8121,15608956,0.0,1,0,1,0,0,Su,711,france,male,33,41590.4,20k-50k,33-44,0,no saving,above 700,0.0,0.7219999999999999,0.2027027027027027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5256506776413894,0.4743493223586106,0.0
8122,15733872,130229.71,2,0,10,0,1,Marino,791,germany,female,33,54019.93,50k - 100k,33-44,1,100k - 150k,above 700,0.3333333333333333,0.882,0.2027027027027027,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.5331901507113346,0.46680984928866537,0.0
8123,15666982,123948.85,1,0,9,0,0,Spears,629,germany,female,38,76053.07,50k - 100k,33-44,1,100k - 150k,below 650,0.0,0.5579999999999999,0.27027027027027034,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.18764753296764414,0.8123524670323559,1.0
8124,15602647,127415.85,1,1,6,1,1,Cunningham,729,germany,male,39,184977.2,150k - 200k,33-44,1,100k - 150k,above 700,0.0,0.7579999999999999,0.2837837837837838,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4997048473502269,0.5002951526497731,0.0
8125,15623063,110067.71,1,0,8,0,1,Taylor,651,germany,male,35,127678.95,100k - 150k,33-44,1,100k - 150k,650-700,0.0,0.602,0.22972972972972977,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.32185057747196544,0.6781494225280346,1.0
8126,15682928,65521.2,1,1,4,1,0,Chiazagomekpere,695,spain,male,39,1243.97,1k-20k,33-44,1,50k-100k,650-700,0.0,0.6900000000000001,0.2837837837837838,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.7669601062763298,0.23303989372367012,0.0
8127,15729246,0.0,2,1,5,1,0,Hardacre,847,spain,male,31,76326.67,50k - 100k,24-32,0,no saving,above 700,0.3333333333333333,0.9939999999999999,0.1756756756756757,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9582524459575478,0.04174755404245218,0.0
8128,15588928,0.0,2,1,5,1,0,Maslow,704,france,male,47,145338.61,100k - 150k,45-60,0,no saving,above 700,0.3333333333333333,0.7079999999999999,0.39189189189189194,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.7068189636573984,0.2931810363426016,0.0
8129,15803352,155736.42,2,1,3,1,0,Scott,613,germany,male,33,57751.21,50k - 100k,33-44,1,150k - 200k,below 650,0.3333333333333333,0.5259999999999999,0.2027027027027027,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.8188381241966126,0.1811618758033874,0.0
8130,15607485,0.0,2,0,4,0,0,Wakelin,692,spain,female,29,138880.24,100k - 150k,24-32,0,no saving,650-700,0.3333333333333333,0.684,0.14864864864864863,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.871442502824061,0.12855749717593903,0.0
8131,15656249,118307.57,2,1,3,1,0,Esposito,720,france,female,34,136120.29,100k - 150k,33-44,1,100k - 150k,above 700,0.3333333333333333,0.7399999999999999,0.21621621621621623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.8657849152547633,0.13421508474523666,0.0
8132,15761783,0.0,1,1,6,1,0,Shah,577,france,male,41,167621.18,150k - 200k,33-44,0,no saving,below 650,0.0,0.45399999999999985,0.3108108108108108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7075599613837857,0.29244003861621426,0.0
8133,15716605,103099.17,2,0,7,0,0,Chukwufumnanya,710,germany,female,24,173276.62,150k - 200k,24-32,1,100k - 150k,above 700,0.3333333333333333,0.7199999999999999,0.08108108108108109,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6970316310647853,0.3029683689352148,0.0
8134,15757425,0.0,2,1,1,1,0,Fleming,716,france,female,38,99661.46,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.7319999999999999,0.27027027027027034,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8631614009973936,0.13683859900260645,0.0
8135,15603096,125789.69,1,0,6,0,1,Lori,410,france,male,33,66333.56,50k - 100k,33-44,1,100k - 150k,below 650,0.0,0.12,0.2027027027027027,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4926991586736128,0.5073008413263872,0.0
8136,15588580,109646.83,1,1,4,1,0,Kennedy,584,germany,female,36,70240.79,50k - 100k,33-44,1,100k - 150k,below 650,0.0,0.46799999999999986,0.24324324324324326,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.37105494162977515,0.6289450583702249,0.0
8137,15770539,127187.86,1,1,1,1,0,Walters,792,france,male,30,113553.42,100k - 150k,24-32,1,100k - 150k,above 700,0.0,0.884,0.16216216216216217,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8703730258915874,0.12962697410841256,0.0
8138,15572022,0.0,1,1,6,1,0,Han,605,france,female,36,690.84,below 1k,33-44,0,no saving,below 650,0.0,0.5099999999999999,0.24324324324324326,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5629839200456306,0.43701607995436936,0.0
8139,15571843,0.0,1,0,1,0,0,Lawrence,486,spain,male,24,98802.76,50k - 100k,24-32,0,no saving,below 650,0.0,0.2719999999999999,0.08108108108108109,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6946680224440605,0.30533197755593955,0.0
8140,15752502,130385.82,1,1,4,1,0,Cooke,615,france,male,41,130661.95,100k - 150k,33-44,1,100k - 150k,below 650,0.0,0.5299999999999999,0.3108108108108108,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6896666089208578,0.3103333910791422,0.0
8141,15609058,107787.47,1,1,1,1,0,Wan,676,france,male,23,116378.82,100k - 150k,21-23,1,100k - 150k,650-700,0.0,0.652,0.0675675675675676,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8661923569104444,0.13380764308955567,0.0
8142,15775108,99325.04,2,1,1,1,0,Lo Duca,571,france,male,34,186052.15,150k - 200k,33-44,1,50k-100k,below 650,0.3333333333333333,0.44200000000000006,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.9253742860778478,0.0746257139221522,0.0
8143,15708904,0.0,1,0,9,0,0,Yermakova,850,france,female,37,100101.06,100k - 150k,33-44,0,no saving,above 700,0.0,0.9999999999999999,0.25675675675675674,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3717966971888871,0.6282033028111129,0.0
8144,15600086,123764.95,1,1,7,1,0,Combs,717,france,male,48,169952.82,150k - 200k,45-60,1,100k - 150k,above 700,0.0,0.7339999999999999,0.40540540540540543,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.33522644708010463,0.6647735529198954,1.0
8145,15814675,128264.03,1,0,8,0,1,Chien,642,germany,female,39,61792.76,50k - 100k,33-44,1,100k - 150k,below 650,0.0,0.584,0.2837837837837838,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.18746465265219525,0.8125353473478047,1.0
8146,15572777,86006.21,1,1,7,1,0,Meng,780,spain,male,47,37973.13,20k-50k,45-60,1,50k-100k,above 700,0.0,0.86,0.39189189189189194,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3679870793799205,0.6320129206200795,1.0
8147,15585106,57068.43,2,0,8,0,0,Calabresi,492,germany,female,38,188974.81,150k - 200k,33-44,1,50k-100k,below 650,0.3333333333333333,0.2839999999999999,0.27027027027027034,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5878940081190287,0.41210599188097125,0.0
8148,15738936,103607.24,2,1,5,1,0,Stevenson,760,germany,male,29,86334.64,50k - 100k,24-32,1,100k - 150k,above 700,0.3333333333333333,0.82,0.14864864864864863,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.9190917866521509,0.0809082133478491,0.0
8149,15750970,99004.24,1,1,1,1,0,Davidson,500,spain,male,40,152845.99,150k - 200k,33-44,1,50k-100k,below 650,0.0,0.29999999999999993,0.2972972972972973,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7444759888770496,0.25552401112295037,0.0
8150,15725772,0.0,2,1,2,1,0,Ch'in,654,spain,female,36,146652.11,100k - 150k,33-44,0,no saving,650-700,0.3333333333333333,0.608,0.24324324324324326,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.8742723067291851,0.12572769327081484,0.0
8151,15692106,147386.72,3,0,3,0,1,Rose,606,spain,female,25,45482.04,20k-50k,24-32,1,100k - 150k,below 650,0.6666666666666667,0.5119999999999999,0.09459459459459457,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.09344562500926668,0.9065543749907333,1.0
8152,15791533,93608.28,1,0,6,0,1,Ch'ien,367,spain,male,42,168816.73,150k - 200k,33-44,1,50k-100k,below 650,0.0,0.03399999999999992,0.3243243243243243,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5286118940260708,0.4713881059739292,0.0
8153,15715715,0.0,2,1,2,1,0,Artyomova,799,spain,male,38,59297.34,50k - 100k,33-44,0,no saving,above 700,0.3333333333333333,0.898,0.27027027027027034,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9176901946934705,0.08230980530652952,0.0
8154,15785576,119496.87,1,0,9,0,0,Mayrhofer,434,germany,male,71,125848.88,100k - 150k,above 60,1,100k - 150k,below 650,0.0,0.16799999999999993,0.7162162162162162,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.14720554769472505,0.852794452305275,1.0
8155,15798834,0.0,1,0,7,0,0,Yefremov,719,spain,female,32,76264.27,50k - 100k,24-32,0,no saving,above 700,0.0,0.7379999999999999,0.1891891891891892,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5747919074839845,0.42520809251601555,0.0
8156,15744127,0.0,2,0,2,0,0,Kosovich,641,france,female,37,3939.87,1k-20k,33-44,0,no saving,below 650,0.3333333333333333,0.582,0.25675675675675674,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7079983157706136,0.29200168422938644,0.0
8157,15637427,0.0,2,1,6,1,0,Lu,461,spain,female,25,15306.29,1k-20k,24-32,0,no saving,below 650,0.3333333333333333,0.22199999999999998,0.09459459459459457,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9291478361165388,0.0708521638834611,0.0
8158,15576990,152885.77,1,0,5,0,0,Taplin,790,germany,female,25,58214.79,50k - 100k,24-32,1,150k - 200k,above 700,0.0,0.88,0.09459459459459457,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.34826650053883534,0.6517334994611647,1.0
8159,15615352,99607.37,2,1,4,1,0,Ebelechukwu,588,france,male,31,35877.03,20k-50k,24-32,1,50k-100k,below 650,0.3333333333333333,0.47599999999999987,0.1756756756756757,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.9667086908459335,0.03329130915406648,0.0
8160,15647333,137003.68,1,0,4,0,0,Fleming,621,france,male,27,21254.06,20k-50k,24-32,1,100k - 150k,below 650,0.0,0.5419999999999999,0.12162162162162166,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7002147495288299,0.2997852504711701,0.0
8161,15572050,122831.58,1,1,3,1,1,Yefimov,768,germany,male,48,24533.89,20k-50k,45-60,1,100k - 150k,above 700,0.0,0.836,0.40540540540540543,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.1766454315508169,0.8233545684491831,1.0
8162,15581370,99811.44,2,0,2,0,0,Andreyeva,681,spain,male,38,23531.5,20k-50k,33-44,1,50k-100k,650-700,0.3333333333333333,0.662,0.27027027027027034,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.855767624522597,0.14423237547740297,0.0
8163,15813503,154712.58,2,0,8,0,0,Pickering,606,spain,male,37,89099.18,50k - 100k,33-44,1,150k - 200k,below 650,0.3333333333333333,0.5119999999999999,0.25675675675675674,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.8139945340638451,0.18600546593615483,0.0
8164,15769783,0.0,1,1,8,1,0,Allan,542,spain,male,37,807.06,below 1k,33-44,0,no saving,below 650,0.0,0.384,0.25675675675675674,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6937073557778282,0.3062926442221718,0.0
8165,15793135,147687.24,1,1,7,1,0,Wang,713,germany,female,24,121592.5,100k - 150k,24-32,1,100k - 150k,above 700,0.0,0.7259999999999999,0.08108108108108109,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5750322829833501,0.4249677170166499,0.0
8166,15599182,0.0,2,1,2,1,0,Reynolds,597,spain,female,33,4700.66,1k-20k,33-44,0,no saving,below 650,0.3333333333333333,0.4939999999999999,0.2027027027027027,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8509522507744293,0.1490477492255707,0.0
8167,15689517,127009.83,1,0,3,0,0,Hales,635,france,male,27,161909.95,150k - 200k,24-32,1,100k - 150k,below 650,0.0,0.57,0.12162162162162166,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6842549282048478,0.31574507179515227,0.0
8168,15641366,124737.96,1,1,1,1,1,Y?an,599,germany,male,61,90389.61,50k - 100k,above 60,1,100k - 150k,below 650,0.0,0.4979999999999999,0.5810810810810811,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3274617998437064,0.6725382001562936,1.0
